data/NM_Socorro_20_-2009 37.6
data/NM_Mills_6_WS-2012 35.9
data/NE_Harrison_20_SS-2006 38.7
data/NE_Whitman_5_EN-2012 39.5
data/NM_Socorro_20_-2007 38.6
data/TN_Crossville_7_N-2008 32.1
data/NM_Mountainair_2_WS-2011 34.0
data/NY_Millbrook_3_-2011 36.4
data/NV_Mercury_3_SS-2008 41.4
data/TN_Crossville_7_N-2012 38.0
data/NY_Ithaca_13_-2009 31.6
data/TN_Crossville_7_N-2009 29.8
data/NY_Ithaca_13_-2008 32.5
data/NM_Clayton_3_EN-2011 38.4
data/NC_Durham_11_-2008 35.1
data/NE_Harrison_20_SS-2011 36.6
data/NE_Whitman_5_EN-2009 33.5
data/ON_Egbert_1_-2009 29.8
data/NM_Reserve_1_-2011 36.1
data/NM_Grants_2_-2011 34.1
data/OK_Stillwater_2_-2005 37.8
data/NV_Mercury_3_SS-2012 41.9
data/TX_Muleshoe_19_-2009 39.0
data/TX_Muleshoe_19_-2010 39.1
data/ND_Medora_7_-2006 39.2
data/NE_Harrison_20_SS-2009 33.5
data/NM_Las_Cruces_20_-2010 40.1
data/NY_Ithaca_13_-2010 32.6
data/NM_Clovis_7_-2012 38.5
data/TX_Muleshoe_19_-2006 39.2
data/SD_Sioux_Falls_14_NN-2006 36.4
data/OK_Goodwell_2_-2008 41.0
data/OK_Stillwater_5_WN-2005 37.2
data/OK_Stillwater_5_WN-2010 40.0
data/OK_Goodwell_2_-2012 41.4
data/OK_Goodwell_2_-2010 39.7
data/OH_Coshocton_8_NN-2009 31.2
data/NM_Socorro_20_-2012 38.8
data/NM_Socorro_20_-2008 37.0
data/NH_Durham_2_SS-2007 34.1
data/NC_Asheville_8_SS-2004 29.8
data/NM_Grants_2_-2012 34.2
data/NE_Whitman_5_EN-2010 34.4
data/NM_Vaughn_36_SS-2012 37.5
data/NM_Pinon_8_SS-2012 35.1
data/OK_Goodwell_2_S-2012 41.2
data/NM_Vaughn_36_SS-2011 38.4
data/NV_Mercury_3_SS-2007 42.9
data/OK_Stillwater_2_-2010 40.3
data/NY_Millbrook_3_-2005 34.6
data/NH_Durham_2_-2007 33.8
data/NE_Harrison_20_SS-2010 35.5
data/OK_Goodwell_2_-2011 42.9
data/NM_Carrizozo_1_-2012 37.0
data/NM_Socorro_20_-2006 38.1
data/SC_Blackville_3_-2010 37.1
data/NM_Taos_27_N-2010 30.0
data/TN_Crossville_7_N-2007 36.0
data/NM_Hachita_7_ES-2012 38.0
data/TX_Muleshoe_19_-2008 39.3
data/WA_Quinault_4_N-2011 29.5
data/WA_Quinault_4_N-2010 35.7
data/WA_Darrington_21_NN-2011 30.8
data/WA_Darrington_21_NN-2007 37.2
data/WA_Darrington_21_NN-2010 36.1
data/WA_Quinault_4_N-2008 32.8
data/WA_Darrington_21_NN-2012 33.9
data/WA_Darrington_21_NN-2006 36.9
data/WA_Darrington_21_NN-2008 33.9
data/WA_Quinault_4_N-2009 37.3
data/WA_Darrington_21_NN-2009 38.2
data/WA_Darrington_21_NN-2004 36.2
data/WA_Darrington_21_NN-2005 32.1
data/WA_Spokane_17_SS-2011 34.9
data/WA_Spokane_17_SS-2012 35.1
data/WA_Spokane_17_SS-2009 37.5
data/WV_Elkins_21_EN-2006 28.1
data/UT_Tropic_9_S-2010 35.6
data/UT_Cedar_City_18_SS-2011 36.3
data/UT_Tropic_9_S-2011 34.7
data/UT_St._George_15_N-2011 41.0
data/UT_Torrey_7_-2011 33.3
data/UT_Bluff_32_N-2011 34.0
data/UT_Midway_3_N-2011 33.5
data/UT_Brigham_City_28_WN-2010 35.3
data/VA_Cape_Charles_5_EN-2005 34.0
data/WY_Lander_11_SS-2005 37.1
data/UT_Torrey_7_-2010 35.4
data/UT_Brigham_City_28_WN-2011 35.2
data/UT_Midway_3_N-2012 34.5
data/VA_Cape_Charles_5_EN-2006 35.6
data/UT_Brigham_City_28_WN-2012 36.4
data/VA_Charlottesville_2_SS-2012 36.0
data/VA_Charlottesville_2_SS-2008 33.0
data/WY_Sundance_8_NN-2011 31.4
data/UT_Delta_4_N-2011 37.1
data/VA_Cape_Charles_5_EN-2007 36.2
data/VA_Charlottesville_2_SS-2011 35.0
data/UT_Torrey_7_-2008 34.3
data/UT_Torrey_7_-2009 34.0
data/WV_Elkins_21_EN-2012 30.0
data/VA_Cape_Charles_5_EN-2011 35.1
data/WV_Elkins_21_EN-2009 27.1
data/UT_Torrey_7_-2012 33.8
data/UT_Cedar_City_18_SS-2012 37.4
data/UT_Bluff_32_N-2012 33.3
data/VA_Charlottesville_2_SS-2009 31.9
data/UT_Grantsville_12_WN-2012 38.7
data/UT_Mexican_Hat_10_N-2012 33.1
data/UT_Blanding_26_SS-2011 38.7
data/VA_Cape_Charles_5_EN-2008 34.5
data/VA_Cape_Charles_5_EN-2012 36.6
data/UT_Tropic_9_S-2012 34.2
data/VA_Cape_Charles_5_EN-2010 38.3
data/UT_Beaver_15_-2012 22.4
data/WY_Sundance_8_NN-2010 30.9
data/UT_Spanish_Valley_25_S-2012 33.1
data/UT_Monticello_24_N-2011 37.1
data/VA_Cape_Charles_5_EN-2009 32.4
data/UT_Milford_42_WN-2012 38.1
data/WY_Lander_11_SS-2009 33.8
data/UT_Blanding_26_SS-2012 39.1
data/WY_Lander_11_SS-2010 34.1
data/UT_Delta_4_N-2012 38.7
data/WV_Elkins_21_EN-2008 26.9
data/UT_Manila_18_ES-2012 33.1
data/UT_Brigham_City_28_WN-2009 35.5
data/WY_Sundance_8_NN-2012 32.9
data/WY_Lander_11_SS-2011 34.2
data/UT_Price_3_-2012 34.8
data/UT_Brigham_City_28_WN-2008 35.4
data/WV_Elkins_21_EN-2011 29.2
data/WY_Lander_11_SS-2012 36.0
data/WY_Lander_11_SS-2008 35.3
data/UT_Monticello_24_N-2012 37.5
data/WI_Necedah_5_WN-2012 36.9
data/VA_Charlottesville_2_SS-2010 35.5
data/WY_Moose_1_NN-2005 32.0
data/WY_Moose_1_NN-2012 30.6
data/WV_Elkins_21_EN-2005 27.1
data/NE_Lincoln_11_S-2011 37.7
data/NE_Lincoln_11_S-2005 39.5
data/OH_Coshocton_8_NN-2008 30.9
data/ON_Egbert_1_-2010 32.9
data/NE_Lincoln_8_EN-2011 37.8
data/TN_Crossville_7_N-2010 32.3
data/NM_Elida_14_S-2012 39.4
data/NM_Clovis_7_-2011 40.6
data/WI_Necedah_5_WN-2011 34.4
data/UT_Milford_42_WN-2011 36.6
data/OK_Stillwater_2_-2006 40.9
data/WY_Moose_1_NN-2010 30.1
data/TX_Monahans_6_EN-2005 40.8
data/NM_Las_Cruces_20_-2012 39.2
data/NY_Ithaca_13_-2007 31.6
data/OK_Stillwater_2_-2008 39.6
data/NM_Ramah_9_S-2011 32.2
data/OK_Stillwater_2_-2009 41.5
data/OK_Stillwater_5_WN-2009 41.5
data/NY_Ithaca_13_-2005 32.8
data/TX_Muleshoe_19_-2012 39.4
data/ON_Egbert_1_-2011 34.1
data/NM_Carrizozo_1_-2011 37.0
data/OK_Stillwater_5_WN-2008 38.8
data/WY_Lander_11_SS-2007 36.2
data/OK_Stillwater_2_-2011 43.4
data/WV_Elkins_21_EN-2004 25.6
data/NM_Ramah_9_S-2012 32.9
data/OK_Stillwater_5_WN-2006 41.2
data/SC_Blackville_3_-2009 36.5
data/SC_McClellanville_7_N-2010 34.9
data/NE_Harrison_20_SS-2008 36.4
data/NM_Las_Cruces_20_-2009 38.9
data/OK_Stillwater_2_-2007 38.3
data/WY_Moose_1_NN-2007 32.7
data/OK_Stillwater_5_WN-2011 43.7
data/SD_Buffalo_13_ES-2005 40.2
data/NE_Lincoln_8_EN-2005 38.6
data/NM_Socorro_20_-2011 38.6
data/TX_Monahans_6_EN-2010 43.0
data/WY_Sundance_8_NN-2008 29.5
data/SC_Blackville_3_-2005 36.0
data/OK_Stillwater_5_WN-2007 38.1
data/NM_Taos_27_N-2012 31.3
data/NE_Whitman_5_EN-2008 35.5
data/NE_Lincoln_11_S-2012 39.2
data/NE_Lincoln_8_EN-2012 39.1
data/NM_Mills_6_WS-2011 36.0
data/OK_Stillwater_5_WN-2004 35.8
data/TX_Bronte_11_NN-2010 38.7
data/SC_Blackville_3_-2011 37.3
data/ND_Medora_7_-2005 35.3
data/NE_Lincoln_11_S-2009 36.3
data/OH_Coshocton_8_NN-2010 32.2
data/NE_Whitman_5_EN-2007 36.6
data/NM_Las_Cruces_20_-2008 39.2
data/TX_Muleshoe_19_-2011 41.6
data/NE_Lincoln_11_S-2004 35.3
data/OK_Stillwater_2_-2004 36.6
data/NE_Harrison_20_SS-2012 38.3
data/TX_Bronte_11_NN-2009 41.0
data/SD_Pierre_24_-2012 43.1
data/NE_Lincoln_8_EN-2004 34.8
data/NM_Artesia_2_WN-2012 40.8
data/NM_Hagerman_10_ES-2012 40.6
data/SD_Buffalo_13_ES-2012 42.6
data/TX_Monahans_6_EN-2009 40.4
data/WY_Moose_1_NN-2009 30.2
data/SC_Blackville_3_-2006 36.0
data/NE_Lincoln_8_EN-2009 36.1
data/NM_Aztec_43_-2011 32.0
data/ND_Medora_7_-2012 38.7
data/TX_Palestine_6_WN-2010 39.2
data/WY_Moose_1_NN-2006 32.7
data/SC_McClellanville_7_N-2005 36.4
data/TX_Bronte_11_NN-2007 35.7
data/SC_Blackville_3_-2007 38.0
data/SC_McClellanville_7_N-2011 38.2
data/ON_Egbert_1_-2005 33.3
data/ON_Egbert_1_-2008 31.3
data/UT_Vernal_23_SS-2012 37.7
data/NM_Artesia_2_WN-2011 42.6
data/TX_Monahans_6_EN-2008 41.2
data/SD_Sioux_Falls_14_NN-2012 38.9
data/TX_Bronte_11_NN-2011 43.0
data/OK_Stillwater_2_-2012 44.0
data/SC_Blackville_3_-2008 36.1
data/NM_Las_Cruces_20_-2011 40.4
data/SC_McClellanville_7_N-2004 34.7
data/TX_Monahans_6_EN-2006 40.6
data/NE_Lincoln_8_EN-2008 36.4
data/TX_Panther_Junction_2_-2009 40.4
data/OK_Stillwater_5_WN-2012 44.7
data/ON_Egbert_1_-2007 34.2
data/TX_Palestine_6_WN-2007 36.8
data/TX_Bronte_11_NN-2008 40.3
data/TX_Palestine_6_WN-2009 39.1
data/SD_Buffalo_13_ES-2011 35.4
data/NM_Hagerman_10_ES-2011 42.1
data/SD_Pierre_24_-2009 35.7
data/WI_Necedah_5_WN-2009 33.9
data/TX_Austin_33_N-2010 38.5
data/TX_Panther_Junction_2_-2010 41.0
data/WI_Necedah_5_WN-2005 33.8
data/TX_Monahans_6_EN-2011 43.5
data/ND_Medora_7_-2011 35.4
data/TX_Palestine_6_WN-2005 38.7
data/WY_Moose_1_NN-2008 30.6
data/TX_Monahans_6_EN-2012 41.4
data/GA_Newton_8_-2009 36.5
data/GA_Newton_8_-2004 34.6
data/SD_Sioux_Falls_14_NN-2004 33.7
data/SC_McClellanville_7_N-2006 34.9
data/TX_Bronte_11_NN-2012 41.1
data/SC_McClellanville_7_N-2009 34.7
data/ND_Medora_7_-2007 39.5
data/KS_Manhattan_6_SS-2007 39.3
data/GA_Newton_8_-2008 36.4
data/LA_Monroe_26_-2004 35.5
data/MT_Wolf_Point_34_N-2012 35.4
data/GA_Newton_11_S-2005 34.4
data/IL_Champaign_9_S-2010 33.8
data/SD_Pierre_24_-2011 37.3
data/SC_McClellanville_7_N-2007 35.7
data/CO_La_Junta_17_WS-2011 39.8
data/SD_Pierre_24_-2007 41.7
data/MO_Chillicothe_22_EN-2010 34.7
data/NE_Harrison_20_SS-2007 38.5
data/MT_Wolf_Point_34_N-2004 34.3
data/GA_Newton_11_S-2009 36.7
data/GA_Newton_11_S-2011 38.1
data/NE_Lincoln_11_S-2010 36.2
data/SD_Aberdeen_35_WN-2012 36.4
data/SD_Buffalo_13_ES-2007 41.8
data/GA_Newton_11_S-2007 37.3
data/SD_Buffalo_13_ES-2009 35.4
data/GA_Newton_11_S-2004 34.0
data/IL_Shabbona_5_NN-2007 32.1
data/GA_Newton_8_-2006 37.0
data/ME_Limestone_4_NN-2011 29.3
data/ME_Limestone_4_NN-2005 31.9
data/TX_Austin_33_N-2009 38.4
data/KS_Oakley_19_SS-2007 39.5
data/WI_Necedah_5_WN-2010 32.6
data/NE_Lincoln_8_EN-2010 36.3
data/SD_Pierre_24_-2008 36.1
data/SD_Buffalo_13_ES-2008 38.0
data/SC_Blackville_3_-2012 39.7
data/ND_Jamestown_38_WS-2012 36.8
data/GA_Newton_11_S-2008 36.8
data/NE_Lincoln_11_S-2007 37.7
data/MS_Newton_5_EN-2012 35.8
data/TX_Austin_33_N-2011 40.9
data/UT_Provo_22_-2011 28.2
data/ME_Limestone_4_NN-2009 31.1
data/NM_Aztec_43_-2012 32.9
data/SC_McClellanville_7_N-2008 35.2
data/MT_Wolf_Point_29_EN-2012 37.0
data/MI_Chatham_1_S-2008 30.2
data/TX_Panther_Junction_2_-2011 41.1
data/LA_Lafayette_13_S-2007 37.1
data/SD_Sioux_Falls_14_NN-2009 34.7
data/MT_Wolf_Point_34_N-2007 41.2
data/SD_Sioux_Falls_14_NN-2011 36.1
data/GA_Newton_11_S-2006 35.9
data/IL_Shabbona_5_NN-2008 31.5
data/TX_Panther_Junction_2_-2008 40.2
data/ID_Arco_17_S-2008 32.9
data/LA_Monroe_26_-2012 40.5
data/NE_Lincoln_8_EN-2007 36.1
data/MN_Sandstone_6_-2011 34.4
data/WI_Necedah_5_WN-2007 34.1
data/MN_Sandstone_6_-2009 32.1
data/ND_Medora_7_-2008 37.1
data/LA_Lafayette_13_S-2011 37.0
data/LA_Lafayette_13_S-2009 37.2
data/TX_Palestine_6_WN-2006 39.1
data/CO_La_Junta_17_WS-2007 39.4
data/LA_Lafayette_13_S-2005 34.9
data/ND_Medora_7_-2009 35.0
data/IL_Shabbona_5_NN-2010 33.1
data/MN_Sandstone_6_-2010 32.3
data/MT_Wolf_Point_29_EN-2004 37.3
data/GA_Brunswick_23_-2005 34.5
data/TX_Palestine_6_WN-2004 37.4
data/MN_Goodridge_12_NN-2006 35.8
data/LA_Lafayette_13_S-2008 35.6
data/MT_Wolf_Point_34_N-2008 36.0
data/TX_Panther_Junction_2_-2012 39.0
data/CO_Center_A_4_SS-2012 31.2
data/FL_Titusville_7_-2010 35.2
data/MI_Gaylord_9_SS-2008 30.3
data/MT_Wolf_Point_29_EN-2007 43.2
data/GA_Newton_8_-2012 36.7
data/IA_Des_Moines_17_-2007 33.2
data/IA_Des_Moines_17_-2008 33.0
data/IA_Des_Moines_17_-2010 33.4
data/SD_Pierre_24_-2010 40.0
data/ME_Limestone_4_NN-2012 30.7
data/LA_Lafayette_13_S-2006 35.4
data/ND_Northgate_5_ES-2012 35.2
data/TX_Palestine_6_WN-2012 38.9
data/MN_Goodridge_12_NN-2012 34.4
data/MT_Wolf_Point_34_N-2011 32.7
data/TX_Austin_33_N-2012 39.5
data/MT_Wolf_Point_34_N-2009 34.8
data/TX_Port_Aransas_32_NN-2010 34.7
data/GA_Brunswick_23_-2009 35.5
data/ME_Limestone_4_NN-2008 29.9
data/LA_Lafayette_13_S-2004 35.1
data/SD_Buffalo_13_ES-2010 36.1
data/ME_Limestone_4_NN-2004 28.7
data/GA_Newton_11_S-2012 36.7
data/GA_Brunswick_23_-2006 36.3
data/TX_Port_Aransas_32_NN-2009 35.9
data/WI_Necedah_5_WN-2008 30.3
data/GA_Brunswick_23_-2011 38.1
data/MT_Wolf_Point_29_EN-2011 35.0
data/TX_Port_Aransas_32_NN-2011 40.1
data/SD_Sioux_Falls_14_NN-2010 34.1
data/MT_Wolf_Point_29_EN-2008 38.0
data/LA_Lafayette_13_S-2012 35.7
data/TX_Edinburg_17_NN-2007 35.9
data/MN_Goodridge_12_NN-2009 30.4
data/SD_Aberdeen_35_WN-2011 34.1
data/ME_Limestone_4_NN-2007 31.9
data/FL_Everglades_City_5_N-2010 35.7
data/MT_Wolf_Point_34_N-2010 35.7
data/SD_Sioux_Falls_14_NN-2007 35.5
data/TX_Port_Aransas_32_NN-2008 36.3
data/MN_Goodridge_12_NN-2010 32.2
data/TX_Edinburg_17_NN-2010 38.4
data/TX_Edinburg_17_NN-2009 40.5
data/ND_Jamestown_38_WS-2011 34.1
data/ND_Northgate_5_ES-2007 38.0
data/TX_Edinburg_17_NN-2011 39.9
data/MT_Wolf_Point_29_EN-2009 36.2
data/MN_Goodridge_12_NN-2011 31.7
data/GA_Brunswick_23_-2012 35.7
data/MN_Goodridge_12_NN-2005 32.0
data/ND_Northgate_5_ES-2011 33.7
data/FL_Sebring_23_SS-2009 35.8
data/FL_Titusville_7_-2009 34.7
data/TX_Edinburg_17_NN-2006 40.7
data/TX_Edinburg_17_NN-2008 38.8
data/ND_Jamestown_38_WS-2009 35.8
data/MT_Wolf_Point_29_EN-2010 37.6
data/FL_Titusville_7_-2006 34.0
data/MN_Sandstone_6_-2008 29.3
data/ND_Jamestown_38_WS-2010 37.0
data/TX_Edinburg_17_NN-2005 40.3
data/TX_Port_Aransas_32_NN-2012 38.8
data/ND_Northgate_5_ES-2010 32.2
data/SD_Sioux_Falls_14_NN-2008 33.8
data/FL_Sebring_23_SS-2011 35.6
data/FL_Titusville_7_-2011 34.6
data/FL_Sebring_23_SS-2008 34.1
data/FL_Titusville_7_-2007 34.2
data/FL_Everglades_City_5_N-2009 34.6
data/FL_Everglades_City_5_N-2011 35.3
data/MN_Goodridge_12_NN-2007 32.4
data/FL_Sebring_23_SS-2012 34.2
data/FL_Titusville_7_-2012 33.5
data/TX_Edinburg_17_NN-2012 40.5
data/FL_Everglades_City_5_N-2008 34.8
data/FL_Everglades_City_5_N-2012 35.2
data/HI_Hilo_5_-2007 28.5
data/HI_Hilo_5_-2009 29.1
data/HI_Hilo_5_-2010 27.5
data/HI_Hilo_5_-2011 27.3
data/HI_Hilo_5_-2006 30.4
data/MN_Goodridge_12_NN-2008 30.9
data/HI_Hilo_5_-2008 28.2
data/HI_Hilo_5_-2012 29.0
